file,path,algo,seed,num_vars,num_clauses,best_c,cpu_time
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,9,50,218,218,3.713982
uf50-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf50-09.cnf,gsat,10,50,218,217,3.7906
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,1,75,325,324,8.253372
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,2,75,325,322,8.318537
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,3,75,325,323,8.530777
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,4,75,325,321,8.596829
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,5,75,325,325,8.347121
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,6,75,325,323,8.413122
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,7,75,325,325,8.211759
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,8,75,325,323,8.362037
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,9,75,325,323,8.461625
uf75-01.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-01.cnf,gsat,10,75,325,325,8.481627
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,1,75,325,324,8.258086
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,2,75,325,325,8.1728
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,3,75,325,325,8.247654
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,4,75,325,324,8.367546
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,5,75,325,325,8.267538
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,6,75,325,325,8.225465
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,7,75,325,325,8.172075
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,8,75,325,325,8.385065
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,9,75,325,325,8.163713
uf75-010.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-010.cnf,gsat,10,75,325,325,8.2421
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,1,75,325,324,8.491608
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,2,75,325,325,8.151054
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,3,75,325,322,8.164771
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,4,75,325,325,8.051309
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,5,75,325,321,8.318098
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,6,75,325,325,8.155797
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,7,75,325,325,8.118503
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,8,75,325,325,8.34508
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,9,75,325,324,8.078623
uf75-02.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-02.cnf,gsat,10,75,325,325,8.033174
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,1,75,325,323,8.294745
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,2,75,325,324,8.129477
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,3,75,325,322,8.32756
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,4,75,325,322,8.276651
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,5,75,325,323,8.312421
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,6,75,325,322,8.356407
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,7,75,325,322,8.20248
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,8,75,325,324,8.380147
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,9,75,325,323,8.009787
uf75-03.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-03.cnf,gsat,10,75,325,323,8.335424
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,1,75,325,323,8.336451
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,2,75,325,323,8.26486
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,3,75,325,323,8.4446
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,4,75,325,323,8.384688
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,5,75,325,323,8.327578
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,6,75,325,323,8.280654
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,7,75,325,323,8.331397
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,8,75,325,323,8.376192
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,9,75,325,325,8.270801
uf75-04.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-04.cnf,gsat,10,75,325,324,8.338191
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,1,75,325,323,8.319731
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,2,75,325,325,8.169195
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,3,75,325,323,8.318163
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,4,75,325,322,8.462068
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,5,75,325,324,8.236667
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,6,75,325,323,8.116465
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,7,75,325,323,8.348405
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,8,75,325,324,8.128199
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,9,75,325,324,8.217639
uf75-05.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-05.cnf,gsat,10,75,325,324,8.097864
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,1,75,325,324,8.121194
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,2,75,325,325,8.25391
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,3,75,325,324,8.35884
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,4,75,325,324,8.313628
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,5,75,325,324,8.312713
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,6,75,325,323,8.22211
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,7,75,325,324,8.193853
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,8,75,325,323,8.353696
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,9,75,325,325,8.118496
uf75-06.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-06.cnf,gsat,10,75,325,323,8.211067
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,1,75,325,323,8.351683
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,2,75,325,323,8.21292
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,3,75,325,324,8.228468
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,4,75,325,325,8.473307
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,5,75,325,324,8.263492
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,6,75,325,323,8.227813
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,7,75,325,324,8.263957
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,8,75,325,324,8.426756
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,9,75,325,323,8.173267
uf75-07.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-07.cnf,gsat,10,75,325,324,8.402324
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,1,75,325,324,8.308697
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,2,75,325,323,8.192362
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,3,75,325,325,8.492555
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,4,75,325,323,8.240624
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,5,75,325,323,8.221685
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,6,75,325,324,8.264796
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,7,75,325,324,8.211341
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,8,75,325,324,8.282266
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,9,75,325,325,8.111764
uf75-08.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-08.cnf,gsat,10,75,325,324,8.353853
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,1,75,325,325,8.08387
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,2,75,325,323,8.210029
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,3,75,325,325,8.291324
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,4,75,325,325,8.294387
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,5,75,325,325,8.277994
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,6,75,325,325,8.099352
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,7,75,325,325,8.217161
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,8,75,325,325,8.180784
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,9,75,325,325,8.184007
uf75-09.cnf,.\PA3_Benchmarks\PA3_Benchmarks\CNF Formulas\uf75-09.cnf,gsat,10,75,325,324,8.156839
